qid,bus_stop,coordinate_location,country,countryLabel,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q6747316,Manchester Chorlton Street coach station,Point(-2.23722 53.478),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6747479,Manchester Piccadilly bus station,Point(-2.23751 53.4803),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6751710,Mansfield bus station,Point(-1.20104 53.144),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6763930,Marina Transit Exchange,Point(-121.7942 36.684),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q6770945,Marketplace Station,Point(-75.742778 45.269722),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q6786516,Mater Hill busway station,Point(153.027481 -27.484806),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q678737,Filaret Station,Point(26.09221 44.41567),http://www.wikidata.org/entity/Q218,Romania,Romania,Point(25.0 46.0),România,ro
http://www.wikidata.org/entity/Q6788136,Matsumoto Bus Terminal,Point(137.96669444 36.23027778),http://www.wikidata.org/entity/Q17,Japan,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q67883736,bus station,Point(15.2751869 49.6944589),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q6802329,McMaster University Bus Terminal,Point(-79.9228 43.2617),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q6803450,Meadowvale Town Centre Bus Terminal,Point(-79.758611 43.583333),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q6809698,Carmelit Bus Terminal,Point(34.76527778 32.0675),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q6824416,Metrocentre Interchange,Point(-1.6654 54.9581),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6841873,Middlesbrough bus station,Point(-1.23959 54.5761),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6842059,Middleton bus station,Point(-2.2001 53.5477),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q6858908,Millennium Park Bus Depot,Point(77.2555 28.603611),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q6874501,Mirrabooka bus station,Point(115.858 -31.87),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q6878952,Mississauga City Centre Transit Terminal,Point(-79.646556 43.593889),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q6912567,Morley bus station,Point(115.898 -31.899),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q6936737,Munkegata Terminal,Point(10.39388889 63.4325),http://www.wikidata.org/entity/Q20,Norway,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q6938237,Murdoch Park 'n' Ride,Point(115.849 -32.0667),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q6948717,Mysore Road Satellite Bus Station,Point(77.54366111 12.95307778),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q698107,Banqiao station,Point(121.463675 25.014280555),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q6981323,Herzliya Central Station,Point(34.842777777 32.164166666),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q6984508,Neath bus station,Point(-3.80338 51.6621),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7017541,Newcastle coach station,Point(-1.6226 54.9675),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7018545,Newmarket Bus Terminal,Point(-79.4865 44.0528),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7019071,Newport bus station,Point(-2.99385 51.5874),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7020228,Newton Exchange,Point(-122.842 49.1333),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q703446,Taipei Bus Station,Point(121.517 25.0493),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q7037260,Nils Ericson Terminal,Point(11.9725 57.71),http://www.wikidata.org/entity/Q34,Sweden,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q7039101,Beersheba Central Bus Station,Point(34.79666667 31.2425),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q7044121,Petah Tikva Central Bus Station,Point(34.886111111 32.094722222),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q7049933,Noosa Heads bus station,Point(153.091 -26.3882),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7053004,Normanby busway station,Point(153.015 -27.459167),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7055510,North Greenwich bus station,Point(0.0027 51.5006),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7055715,North Irving Transit Center,Point(-96.9338 32.8763),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7055976,North Lombard Transit Center,Point(-122.682222 45.577222),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7057614,Greyfriars bus station,Point(-0.8963 52.2398),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7059440,Northgate Transit Center,Point(-122.328 47.7031),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7063597,Nottingham Broad Marsh bus station,Point(-1.1472 52.9493),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7063713,Nottingham Victoria bus station,Point(-1.1485 52.959),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7075964,Ocean City Tenth Street Station,Point(-74.5786 39.2789),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7079923,Ogden Intermodal Transit Center,Point(-111.980556 41.224444),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7085665,Oldham bus station,Point(-2.1162 53.5431),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7095467,Ooty bus stand,Point(76.6963 11.4035),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7101131,Oregon City Transit Center,Point(-122.604333 45.360083),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7106576,Oshawa Bus Terminal,Point(-78.8656 43.8978),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7107012,Oslo Bus Terminal,Point(10.758126 59.911851),http://www.wikidata.org/entity/Q20,Norway,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q7107441,Ossett bus station,Point(-1.58 53.678),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7108891,Otley bus station,Point(-1.69231 53.9053),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7122446,Pacific Fair bus station,Point(153.426 -28.0358),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7128631,Palomino Hills,Point(-93.2197 44.7646),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7130665,Pandit Nehru Bus Station,Point(80.6156 16.5089),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7137876,Park Lane Interchange,Point(-1.3845 54.9024),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7138052,Parkville station,Point(-72.7041 41.7571),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7138625,Parkrose / Sumner Transit Center,Point(-122.565596 45.55904),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7142503,Passaic Bus Terminal,Point(-74.1274 40.8628),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7148202,Patsaouras Transit Plaza,Point(-118.23305556 34.05527778),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7178023,Peterborough Queensgate bus station,Point(-0.2465 52.5745),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7182708,Philadelphia Greyhound Terminal,Point(-75.1571 39.9529),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7223434,Ankara Intercity Bus Terminal,Point(32.81083333 39.91805556),http://www.wikidata.org/entity/Q43,Turkey,Turkey,Point(36.0 39.0),Türkiye,tr
http://www.wikidata.org/entity/Q7228177,Pontefract bus station,Point(-1.309 53.693),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7228566,Pool Meadow Bus Station,Point(-1.507 52.4104),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7230975,Port Talbot bus station,Point(-3.78592 51.5957),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7242025,Preston bus station,Point(-2.696 53.761),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7244521,Princess Alexandra Hospital busway station,Point(153.033992 -27.496875),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7252771,Provo,Point(-111.660833 40.225556),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7258359,Updated 7m cn livescore football results the fastest.,Point(-1.663 53.786),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7260115,Pune Station Bus Stand,Point(73.87220901 18.528084338),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7260155,Punggol Bus Interchange,Point(103.902 1.40417),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7260794,Purabaya Terminal,Point(112.724444444 -7.351111111),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q7262779,Pwllheli bus station,Point(-4.417 52.887),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7265610,QUT Kelvin Grove busway station,Point(153.018333 -27.451667),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7270507,Queen Square bus station,Point(-2.9831 53.4075),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7270519,Queen Street Bus Terminal,Point(103.856 1.30361),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7270521,Queen Street bus station,Point(153.025167 -27.470278),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7271126,Queensway Station,Point(-75.771944 45.359167),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7275988,RBWH busway station,Point(153.029167 -27.4475),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7276098,RCH Herston busway station,Point(153.025 -27.449722),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q72823045,Tiruvathipuram Bus Terminus,Point(79.542005 12.662475),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q72851370,Sarajevo bus station,Point(18.39762 43.85885),http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,Bosnia and Herzegovina,Point(18.0 44.0),Bosna i Hercegovina / Босна и Херцеговина,ba
http://www.wikidata.org/entity/Q7303754,Red Bird Transit Center,Point(-96.8557 32.6803),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7308079,Regent Centre Interchange,Point(-1.6215 55.0119),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q73092672,Chetpet Bus Terminus,Point(79.350846 12.468833),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q73271201,Prachatice,Point(14.0051958 49.0138006),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q7330869,Richmond Hill Centre Terminal,Point(-79.425556 43.84),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7330939,Richmond Parkway Transit Center,Point(-122.31622 37.985991),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7332844,Ridgewood Bus Terminal,Point(-74.0961 40.9914),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q73387065,Scarborough Beach bus station,Point(115.756666666 -31.894166666),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q73387428,Henley Brook bus station,Point(115.960555555 -31.804166666),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7353816,Rochdale bus station,Point(-2.1546 53.6177),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7353857,Rochedale busway station,Point(153.123894 -27.613811),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7355406,Rockingham bus station,Point(115.748 -32.2884),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7361493,Roma Street busway station,Point(153.018619 -27.466192),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7367066,Rosa Parks Transit Station,Point(-81.658786 30.333242),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7370432,Rotherham Interchange,Point(-1.3567 53.4336),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7384888,Ryde Transport Interchange,Point(-1.15972 50.7328),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7399863,Saichi Station,Point(141.581403 38.853301),http://www.wikidata.org/entity/Q17,Japan,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q7401901,Saint Michael's Bus Terminal,Point(103.855 1.32611),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7405869,Salt Lake City Intermodal Hub,Point(-111.908333 40.762778),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7414129,San Francisco Transbay Terminal,Point(-122.396 37.7894),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7415224,San Rafael Transit Center,Point(-122.522 37.9708),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7430270,Scarborough Centre Bus Terminal,Point(-79.2567 43.7747),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7440297,Seacroft bus station,Point(-1.459 53.8219),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7440428,Seagate bus station,Point(-2.96563 56.4632),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7449153,Sembawang Bus Interchange,Point(104.37638889 1.75333333),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7450573,Sengkang Bus Interchange,Point(103.896 1.39139),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7452697,Serangoon Bus Interchange,Point(103.872 1.35222),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7489090,Shantinagar Bus Station,Point(77.59240278 12.95426944),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7492686,Sheffield Interchange,Point(-1.46451 53.3812),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7494331,Shenton Way Bus Terminal,Point(103.847 1.27306),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7494878,Sheridan Centre Bus Terminal,Point(-79.651667 43.530278),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7501189,Shoppers World Terminal,Point(-79.736667 43.663889),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7504635,Shudehill Interchange,Point(-2.2391 53.4852),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7513097,Sigourney Street station,Point(-72.695 41.7644),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q75131102,Bus station Nitra,Point(18.0807556 48.3035456),http://www.wikidata.org/entity/Q214,Slovakia,Slovakia,Point(20.0 49.0),Slovensko,sk
http://www.wikidata.org/entity/Q7513593,Sikar Bus Depot,Point(75.15052 27.5997),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7539080,Slauson,Point(-118.28 33.9892),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7542580,Smales Farm Busway Station,Point(174.751111 -36.784444),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q7566336,South Bloomington,Point(-93.290632 44.825005),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7566883,South Common Centre Bus Terminal,Point(-79.683889 43.543333),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7567173,South Elmsall bus station,Point(-1.287 53.594),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7567333,South Garland Transit Center,Point(-96.6631 32.8681),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7567484,South Hills Junction,Point(-80.0073 40.4209),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7568421,South Shields Interchange,Point(-1.4335 54.9985),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7570984,Southport Transit Centre,Point(153.41333333 -27.96586111),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7581282,Springwood bus station,Point(153.124722 -27.615),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7582034,Square One Bus Terminal,Point(-79.6475 43.594722),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7594097,St Margaret's Bus Station,Point(-1.1342 52.6393),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7597343,Stalybridge bus station,Point(-2.05888 53.484),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7604302,Station Square station,Point(-80.003333333 40.431666666),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7618178,Stockport bus station,Point(-2.16361 53.4087),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7619308,Stones Corner busway station,Point(153.045556 -27.501667),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7620585,Stourbridge Interchange,Point(-2.1426 52.456),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7621952,Stratford City bus station,Point(-0.004292 51.543769),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7622001,Stratford bus station,Point(-0.00194444 51.5411),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7622160,Strathpine bus station,Point(152.992 -27.3086),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7632576,Success Park 'n' Ride,Point(115.855 -32.1308),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7640830,Sunnynook Busway Station,Point(174.738056 -36.761667),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q7641364,Sunset Transit Center,Point(-122.781012 45.510244),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q7641547,Sunshine Plaza bus station,Point(153.09 -26.655),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7653724,Swansea bus station,Point(-3.94586 51.6168),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q7653873,Swargate Bus Stand,Point(73.8583 18.499),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q7681796,Tampines Bus Interchange,Point(103.944 1.35389),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q7691107,Tea Tree Plaza Interchange,Point(138.695 -34.832),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q7702862,Terminus Côte-Vertu,Point(-73.683611 45.513611),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7704404,Terry Fox Station,Point(-75.906667 45.309444),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q7707852,Texas Medical Center Transit Center,Point(-95.4029 29.7042),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q77418352,Kennedy,Point(12.579909 44.061398),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
