qid,Beach 1,coordinate_location,country,countryLabel,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q33341736,Spiaggia di Torregrande,Point(8.51642 39.90573),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341757,Spiaggia di Tramatzu,Point(9.63915 39.44907),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341775,Spiaggia di Triscina,Point(12.7904 37.58081),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341794,Spiaggia di Tropea,Point(15.8982 38.68022),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341813,Spiaggia di Tuerredda,Point(8.81408 38.89497),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341830,Spiaggia di Turiano,Point(15.83857 38.64785),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341847,Spiaggia di Vado Ligure,Point(8.44032 44.27378),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341867,Spiaggia di Valle Caterina,Point(14.59684 42.20884),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341885,Spiaggia di Valledoria,Point(8.81234 40.93733),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341905,Spiaggia di Valverde,Point(12.42421 44.18347),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341925,Spiaggia di Vernazzola,Point(8.98005 44.39118),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341943,Spiaggia di Vieste,Point(16.16831 41.88806),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341962,Spiaggia di Vietri sul Mare,Point(14.7258 40.6674),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341981,Spiaggia di Villaggio Greco,Point(12.47262 37.73756),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33341998,Spiaggia di Villaggio le Roccelle,Point(16.59395 38.7959),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342017,Spiaggia di Villagonia,Point(15.28456 37.84605),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342033,Spiaggia di Zigari I,Point(17.11093 39.12627),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342051,Spiaggia di Ziu Martine,Point(9.62565 40.25988),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342072,Spiaggia diMarina di San Vito,Point(14.44625 42.30943),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342091,Spiaggia Donnalucata,Point(14.63154 36.764),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342109,Spiaggia Doppia sponda,Point(9.35388 41.24851),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342127,Spiaggia Eco Del Mare,Point(9.91975 44.06768),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342143,Spiaggia Fabrizio,Point(16.5653 39.64175),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342162,Spiaggia Favazzina,Point(15.75879 38.2624),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342181,Spiaggia finanza siracusa,Point(15.30193 37.04059),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342200,Spiaggia Fiumarella,Point(16.81346 39.5919),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342219,Spiaggia Fiumaretta di Ameglia,Point(9.99241 44.04978),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342239,Spiaggia Fondachelo,Point(15.21555 37.75908),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342257,Spiaggia Fondo Morte,Point(15.11103 36.74697),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342274,Spiaggia Fontanamare,Point(8.43312 39.28203),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342292,Spiaggia Fontane Bianche,Point(15.20845 36.96349),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342311,Spiaggia Forio,Point(13.85786 40.73808),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342328,Spiaggia Fornillo,Point(14.48155 40.62622),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342353,Spiaggia Forte dei Marmi,Point(10.16484 43.95748),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342380,Spiaggia Fossa-Solfara Mare,Point(16.71548 39.61822),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342399,Spiaggia Francavilla al Mare,Point(14.30068 42.4162),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342419,Spiaggia Gabicce Mare,Point(12.75873 43.96779),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342449,Spiaggia Gallarate,Point(16.65926 39.61997),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342469,Spiaggia Gammicella,Point(16.68162 39.62086),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342486,Spiaggia Gatteo a Mare,Point(12.44043 44.17203),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342504,Spiaggia Gioia Tauro,Point(15.8866 38.43453),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342522,Spiaggia Gradini,Point(13.52877 41.22041),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342541,Spiaggia Grande,Point(8.35699 39.08356),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342559,Spiaggia Granelli,Point(15.01642 36.70235),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342578,Spiaggia Grottelle,Point(14.8751 36.73123),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342596,Spiaggia Grotteria Mare,Point(16.32224 38.29185),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342613,Spiaggia I due Mari,Point(9.46453 41.18335),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342633,spiaggia Ida,Point(9.61946 41.00252),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342650,Spiaggia Ippocampo,Point(10.47873 43.30907),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342667,Spiaggia Ira,Point(9.53211 41.02694),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342685,Spiaggia Is Arutas,Point(8.4013 39.95121),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342705,Spiaggia Ischia Porto,Point(13.94633 40.74435),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342724,Spiaggia L'Ultima,Point(15.89548 41.59466),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342742,Spiaggia La Caletta,Point(9.75118 40.60454),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342758,Spiaggia La Celvia,Point(9.54716 41.08148),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342776,Spiaggia La Lanterna,Point(14.42563 36.89419),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342792,Spiaggia La Licciola,Point(9.27469 41.23047),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342811,Spiaggia La liscia,Point(9.29405 41.1924),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342828,Spiaggia La Marinedda,Point(8.8877 41.0159),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342845,Spiaggia La Padda,Point(9.16251 41.1914),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342863,Spiaggia la Puritate,Point(17.97436 40.05554),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342882,Spiaggia La Sorgente,Point(10.28219 42.82332),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342900,Spiaggia La Zagara,Point(13.19464 37.46803),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342918,Spiaggia Laconella,Point(10.29619 42.75666),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342935,Spiaggia Lavinio,Point(12.58123 41.49984),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342954,Spiaggia Le Dune,Point(17.87887 40.27211),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342972,Spiaggia Le Palme,Point(12.65894 44.00655),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33342996,Spiaggia Li Mindi di Badesi,Point(8.85775 40.97836),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343015,Spiaggia Libera,Point(12.65992 45.50856),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343032,Spiaggia Libera Albarella,Point(12.32836 45.08591),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343051,Spiaggia libera per cani,Point(10.29739 43.58297),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343069,Spiaggia Librari,Point(17.49528 40.30946),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343088,Spiaggia Lido Cormoran,Point(15.3461 41.91148),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343106,Spiaggia Lido di Avola,Point(15.15594 36.91758),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343123,Spiaggia Lido di Camaiore,Point(10.21952 43.89734),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343141,Spiaggia Lido di Fermo,Point(13.78866 43.20683),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343160,Spiaggia Lido di Fido,Point(13.40856 45.67751),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343180,Spiaggia Lido di Noto,Point(15.1168 36.8572),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343197,Spiaggia Lido di San Giovanni,Point(8.31789 40.56955),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343217,Spiaggia Lido kika,Point(17.15189 39.04345),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343235,Spiaggia Lido La Siesta,Point(14.99272 40.40649),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343254,Spiaggia Lido Linora,Point(14.99705 40.39611),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343273,Spiaggia Lido Marilena,Point(14.99538 40.40038),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343290,Spiaggia Lido Marini,Point(18.18131 39.85018),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343308,Spiaggia Lido Raggio Verde,Point(14.98441 40.42183),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343327,Spiaggia Lido Tirreno,Point(13.70235 41.25363),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343344,Spiaggia Lido Tiziana,Point(17.73667 40.7414),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343364,Spiaggia Lido Villaggio,Point(13.74929 41.23134),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343381,Spiaggia Lilanda,Point(13.02333 41.27539),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343399,Spiaggia Litorale Nord,Point(14.93823 42.01455),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343417,Spiaggia Locri,Point(16.26753 38.23356),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343434,Spiaggia Lungomare d'Annunzio,Point(12.37975 45.41511),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343450,Spiaggia Marina d'Avola,Point(15.14487 36.89829),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343466,Spiaggia Marina di Ardea,Point(12.53325 41.55384),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343483,Spiaggia Marina di Cecina,Point(10.4942 43.29653),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343500,Spiaggia Marina di Gioiosa Ionica,Point(16.33345 38.29937),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343518,Spiaggia Marina di Lesina,Point(15.33438 41.917),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343535,Spiaggia Marina di Massa,Point(10.10515 44.00254),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343556,Spiaggia Marina di Modica,Point(14.77998 36.70968),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343574,Spiaggia Marina di Palma,Point(13.71913 37.17129),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343598,Spiaggia Marina di Pietrasanta,Point(10.19548 43.92757),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343614,Spiaggia Marina di Rocca Priora,Point(13.36523 43.64563),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343631,Spiaggia Marina di Vasto,Point(14.72717 42.09739),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343650,Spiaggia Marina Grande,Point(17.37503 40.89699),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343669,Spiaggia Marina Palmense,Point(13.8164 43.14839),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343687,Spiaggia Marinella di Sarzana,Point(10.01475 44.04665),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343703,Spiaggia Milano Marittima,Point(12.35541 44.276),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343720,Spiaggia Miliscola,Point(14.07014 40.7886),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343737,Spiaggia Minaglia Santa,Point(9.21589 44.32619),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343755,Spiaggia Momena,Point(16.62296 39.62126),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343773,Spiaggia Monte Cofano,Point(12.6625 38.09423),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343791,Spiaggia Monti dell'Arena,Point(9.41258 41.25018),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343810,Spiaggia Padula Bianca,Point(18.01166 40.09879),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343827,Spiaggia Pane e Pomodoro,Point(16.89241 41.11854),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343848,Spiaggia Pantano Martucci,Point(16.76252 39.62295),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343867,Spiaggia Pedaso,Point(13.84347 43.0997),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343885,Spiaggia per Cani,Point(10.31873 43.50755),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343903,Spiaggia Pescara,Point(14.22 42.47001),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343919,Spiaggia Piana Grande,Point(13.22215 37.45449),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343937,Spiaggia Piccio,Point(15.13689 36.8788),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343955,Spiaggia Pinarella,Point(12.37228 44.24231),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343974,Spiaggia Porto Cesareo,Point(17.89711 40.25947),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33343995,Spiaggia Porto Empedocle,Point(13.51486 37.28979),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344013,Spiaggia Porto Pirastu,Point(9.60812 39.29478),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344030,Spiaggia Porto Sant'Elpidio,Point(13.76044 43.26153),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344062,Spiaggia Postilli,Point(14.32441 42.40356),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344080,Spiaggia Pozzallo,Point(14.85137 36.72815),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344102,Spiaggia Praiola,Point(15.2013 37.68051),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344120,Spiaggia Precedente A Mucchi Bianchi,Point(9.4721 41.13153),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344137,Spiaggia Punta Don Diego,Point(9.39166 41.18123),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344155,Spiaggia Punta Grande,Point(13.48451 37.28892),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344173,Spiaggia Punta Volpe,Point(9.55938 41.0364),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344192,Spiaggia Putzu Idu,Point(8.40694 40.02874),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344208,spiaggia della Speranza,Point(8.36951 40.49587),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344225,Spiaggia Raganzino,Point(14.81684 36.71692),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344244,Spiaggia Razza di Juncu per cani,Point(9.52316 41.04941),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344265,Spiaggia Reitani,Point(15.10255 36.75848),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344284,Spiaggia Rio Li Sardi,Point(9.08299 41.12768),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344302,Spiaggia Riva dei Pini,Point(8.91807 38.92293),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344318,Spiaggia Riva Verde,Point(13.83273 43.11996),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344336,Spiaggia Roccella,Point(13.41023 38.09877),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344353,Spiaggia Rosa,Point(9.35623 41.27921),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344372,Spiaggia Rosa Marina,Point(17.55334 40.8),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344391,Spiaggia Roseto degli Abruzzi,Point(14.01669 42.67944),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344409,Spiaggia Sabaudia,Point(13.02923 41.26407),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344426,Spiaggia Salicetti,Point(16.52537 39.68224),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344463,Spiaggia Sampieri,Point(14.74404 36.72038),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344481,Spiaggia San Ferdinando,Point(15.91322 38.48519),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344498,Spiaggia San Giorgio,Point(13.17023 37.49137),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344517,Spiaggia San Giuliano,Point(12.53817 38.03836),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344536,Spiaggia San Lorenzo,Point(15.10028 36.76462),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344555,Spiaggia San Marco,Point(15.24937 37.80053),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344581,Spiaggia San Pietro in Bevagna,Point(17.64868 40.303),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344599,Spiaggia San Pietro Specchiarica,Point(17.67743 40.30453),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q33344617,Spiaggia San Tommaso Tre Archi,Point(13.78003 43.23004),http://www.wikidata.org/entity/Q38,Italy,Italy,Point(12.5 42.5),Italia,it
